10,5,915.0,182.31,45.0,99.05000000000001,1,1,1.0
10,3,92.1,0.41,228.88000000000002,62.38,1,1,1.0
10,4,309.27,0.34,394.86,111.99,1,1,1.0
11,5,869.8,182.31,90.20000000000005,90.38999999999999,1,1,1.0
11,3,92.1,0.41,228.88000000000002,62.34,1,1,1.0
11,4,308.75,0.34,395.1,111.71,1,1,1.0
12,5,822.5,172.9,137.5,95.6,1,1,1.0
12,3,92.1,0.41,228.88000000000002,62.290000000000006,1,1,1.0
12,4,308.23,0.34,395.35,111.44,1,1,1.0
13,5,777.6,158.7,182.39999999999998,109.0,1,1,1.0
13,3,92.1,0.41,228.88000000000002,62.24,1,1,1.0
13,4,307.7,0.34,395.59999999999997,111.16,1,1,1.0
14,5,736.0,150.4,224.0,120.6,1,1,1.0
14,6,0.0,175.4,15.8,48.0,1,1,1.0
14,3,92.1,0.41,228.88000000000002,62.2,1,1,1.0
14,4,307.7,0.34,395.56,111.11,1,1,1.0
15,5,696.93,128.79,263.07000000000005,130.60999999999999,1,1,1.0
15,6,0.0,165.2,33.0,73.30000000000001,1,1,1.0
15,3,92.1,0.41,228.88000000000002,62.150000000000006,1,1,1.0
15,4,307.7,0.34,395.52000000000004,111.05,1,1,1.0
16,5,654.5,136.3,273.08000000000004,114.0,1,1,1.0
16,6,0.0,167.1,50.7,87.1,1,1,1.0
16,3,92.1,0.41,228.88000000000002,62.11000000000001,1,1,1.0
16,4,307.7,0.34,395.47999999999996,111.0,1,1,1.0
17,5,617.93,129.7,263.97,110.60000000000002,1,1,1.0
17,6,0.0,164.32,71.6,105.18,1,1,1.0
17,3,92.1,0.41,228.88000000000002,62.06,1,1,1.0
17,4,307.7,0.34,395.44,110.94,1,1,1.0
18,5,583.1,119.7,250.60000000000002,109.8,1,1,1.0
18,6,0.0,166.9,93.4,112.79999999999998,1,1,1.0
18,3,92.1,0.41,228.88000000000002,62.02,1,1,1.0
18,4,307.7,0.34,395.40000000000003,110.89,1,1,1.0
19,5,548.2,114.7,243.1099999999999,105.7,1,1,1.0
19,6,0.3,171.8,116.60000000000001,120.09999999999997,1,1,1.0
19,3,92.1,0.41,228.88000000000002,61.970000000000006,1,1,1.0
19,4,307.7,0.34,395.35999999999996,110.83,1,1,1.0
20,5,515.78,111.4,238.12,99.9,1,1,1.0
20,6,0.65,181.5,140.54999999999998,123.19999999999999,1,1,1.0
20,3,92.1,0.41,228.88000000000002,61.93000000000001,1,1,1.0
20,4,307.7,0.34,395.33,110.78,1,1,1.0
21,5,485.03,105.6,225.67000000000007,97.39000000000001,1,1,1.0
21,6,0.8,189.2,165.1,131.60000000000002,1,1,1.0
21,3,92.1,0.41,228.88000000000002,61.88,1,1,1.0
21,4,307.7,0.34,395.29,110.72,1,1,1.0
22,5,456.77,102.2,216.52999999999997,91.64999999999999,1,1,1.0
22,6,0.0,197.6,194.8,136.00000000000003,1,1,1.0
22,3,92.1,0.41,228.88000000000002,61.84,1,1,1.0
22,4,307.7,0.34,395.25000000000006,110.67,1,1,1.0
23,5,429.3,97.21,208.27000000000004,91.69000000000001,1,1,1.0
23,6,14.4,208.0,210.5,142.39999999999998,1,1,1.0
23,3,92.1,0.41,228.88000000000002,61.790000000000006,1,1,1.0
23,4,307.7,0.34,395.21,110.61,1,1,1.0
24,5,404.6,92.3,198.10000000000002,86.39999999999999,1,1,1.0
24,6,35.2,216.8,225.37,151.24,1,1,1.0
24,3,92.1,0.41,228.88000000000002,61.370000000000005,1,1,1.0
24,4,307.7,0.34,395.17,110.56,1,1,1.0
25,5,380.5,89.6,191.10000000000002,83.74000000000001,1,1,1.0
25,6,59.65,226.8,235.35,159.3,1,1,1.0
25,3,92.1,0.41,228.88000000000002,60.95,1,1,1.0
25,4,307.7,0.34,395.13000000000005,110.5,1,1,1.0
26,5,355.8,83.7,185.2,82.11999999999999,1,1,1.0
26,6,84.9,236.8,251.4,172.09999999999997,1,1,1.0
26,3,92.1,0.41,228.88000000000002,60.53,1,1,1.0
26,4,307.7,0.34,395.09,110.45,1,1,1.0
27,5,333.26,79.9,177.74,80.01999999999998,1,1,1.0
27,6,110.6,246.8,273.4,185.7,1,1,1.0
27,3,92.1,0.41,228.88000000000002,60.11000000000001,1,1,1.0
27,4,307.7,0.34,395.05,110.39,1,1,1.0
28,5,311.26,76.7,170.84000000000003,77.89999999999999,1,1,1.0
28,6,140.7,261.23,296.6,197.76999999999998,1,1,1.0
28,3,92.1,0.41,228.88000000000002,59.690000000000005,1,1,1.0
28,4,307.7,0.34,395.01000000000005,110.34,1,1,1.0
29,5,288.8,72.9,166.39999999999998,75.79999999999998,1,1,1.0
29,6,175.7,273.66,314.5,211.83999999999997,1,1,1.0
29,7,912.8,178.3,47.200000000000045,77.5,1,1,1.0
29,3,92.1,0.41,228.88000000000002,59.410000000000004,1,1,1.0
29,4,307.7,0.34,394.96999999999997,110.28,1,1,1.0
30,5,268.5,68.1,163.10000000000002,74.16,1,1,1.0
30,6,210.0,292.67,347.5,227.12999999999994,1,1,1.0
30,7,862.25,169.5,97.75,77.0,1,1,1.0
30,3,92.1,0.41,228.88000000000002,59.13,1,1,1.0
30,4,307.7,0.34,394.93,110.22999999999999,1,1,1.0
31,5,250.8,66.5,156.7,71.47,1,1,1.0
31,6,248.96,307.98,378.14,232.01999999999998,1,1,1.0
31,7,814.94,153.7,145.05999999999995,90.0,1,1,1.0
31,3,92.1,0.41,228.88000000000002,58.85,1,1,1.0
31,4,307.7,0.34,394.89000000000004,110.17,1,1,1.0
32,5,232.0,63.8,151.89999999999998,68.27,1,1,1.0
32,6,287.45,324.67,402.25000000000006,215.32999999999998,1,1,1.0
32,7,770.88,140.8,189.12,112.19999999999999,1,1,1.0
32,3,92.1,0.41,228.88000000000002,58.57,1,1,1.0
32,4,307.7,0.34,394.84999999999997,110.11999999999999,1,1,1.0
33,5,214.3,61.1,149.2,67.21000000000001,1,1,1.0
33,6,347.74,344.61,402.76,195.39,1,1,1.0
33,7,728.7,130.2,231.29999999999995,112.20000000000002,1,1,1.0
33,3,92.1,0.41,228.88000000000002,58.290000000000006,1,1,1.0
33,4,307.7,0.34,394.81,110.06,1,1,1.0
34,5,200.3,58.4,140.69,67.22,1,1,1.0
34,6,404.32,369.19,444.97999999999996,170.81,1,1,1.0
34,7,688.96,122.1,249.33999999999992,109.70000000000002,1,1,1.0
34,3,92.1,0.41,228.88000000000002,58.24,1,1,1.0
34,4,307.7,0.34,394.78000000000003,109.16,1,1,1.0
35,5,183.7,55.18,139.57999999999998,65.12,1,1,1.0
35,6,470.64,394.7,437.06000000000006,145.3,1,1,1.0
35,7,648.6,114.03,243.10000000000002,107.16999999999999,1,1,1.0
35,3,92.1,0.41,228.88000000000002,58.190000000000005,1,1,1.0
35,4,307.7,0.34,394.74000000000007,109.46,1,1,1.0
36,5,168.67,54.1,131.53,61.910000000000004,1,1,1.0
36,6,541.48,420.5,398.12,119.5,1,1,1.0
36,7,612.6,106.0,231.29999999999995,104.0,1,1,1.0
36,3,92.1,0.41,228.88000000000002,58.14,1,1,1.0
36,4,307.7,0.34,394.7,109.21,1,1,1.0
37,5,153.11,51.4,130.49,60.85,1,1,1.0
37,6,627.33,453.23,332.66999999999996,86.76999999999998,1,1,1.0
37,7,576.8,100.7,221.20000000000005,98.49999999999999,1,1,1.0
37,3,92.1,0.41,228.88000000000002,58.09,1,1,1.0
37,4,307.7,0.34,394.66,108.96,1,1,1.0
38,5,140.2,48.72,125.65000000000003,60.849999999999994,1,1,1.0
38,6,750.2,483.82,209.79999999999995,56.18000000000001,1,1,1.0
38,7,544.2,95.9,213.6099999999999,94.6,1,1,1.0
38,3,92.1,0.41,228.88000000000002,58.040000000000006,1,1,1.0
38,4,307.7,0.34,394.62000000000006,107.86,1,1,1.0
39,5,125.71,46.0,123.99,58.2,1,1,1.0
39,6,868.25,520.9,91.75,19.100000000000023,1,1,1.0
39,7,510.94,87.6,208.76000000000005,94.9,1,1,1.0
39,3,92.1,0.41,228.88000000000002,57.99,1,1,1.0
39,4,307.7,0.34,394.58,106.25999999999999,1,1,1.0
40,5,113.91,45.46,118.69,55.54,1,1,1.0
40,7,481.1,83.1,199.11,89.70000000000002,1,1,1.0
40,3,92.1,0.41,228.88000000000002,57.64,1,1,1.0
40,4,307.7,0.34,394.54,106.56,1,1,1.0
41,5,100.49,42.78,117.61,55.53999999999999,1,1,1.0
41,7,450.27,78.6,194.23000000000002,85.9,1,1,1.0
41,3,92.1,0.41,228.88000000000002,57.290000000000006,1,1,1.0
41,4,307.7,0.34,394.50000000000006,106.25999999999999,1,1,1.0
42,5,88.7,40.6,112.8,54.49999999999999,1,1,1.0
42,7,423.6,73.7,184.87,84.89999999999999,1,1,1.0
42,3,92.1,0.41,228.88000000000002,57.18000000000001,1,1,1.0
42,4,307.7,0.34,393.95,106.56,1,1,1.0
43,5,76.9,38.45,110.6,53.95,1,1,1.0
43,7,398.7,70.2,176.90000000000003,81.49999999999999,1,1,1.0
43,3,92.1,0.41,228.88000000000002,57.07,1,1,1.0
43,4,307.7,0.34,393.40000000000003,106.86,1,1,1.0
44,5,64.6,36.31,108.41,53.94,1,1,1.0
44,7,372.05,66.0,171.84999999999997,79.4,1,1,1.0
44,3,92.1,0.41,228.88000000000002,56.96,1,1,1.0
44,4,307.7,0.34,393.47999999999996,106.46,1,1,1.0
45,5,53.33,34.2,106.86999999999999,52.83,1,1,1.0
45,7,349.6,62.4,162.29999999999995,77.6,1,1,1.0
45,3,92.1,0.41,228.88000000000002,56.85,1,1,1.0
45,4,307.7,0.34,393.57,105.25999999999999,1,1,1.0
46,5,43.67,33.66,104.23,52.34,1,1,1.0
46,7,324.7,59.7,160.60000000000002,75.2,1,1,1.0
46,3,92.1,0.41,228.88000000000002,56.730000000000004,1,1,1.0
46,4,307.7,0.34,393.65000000000003,105.66,1,1,1.0
47,5,32.4,32.1,102.6,50.699999999999996,1,1,1.0
47,7,303.4,56.4,154.10000000000002,73.4,1,1,1.0
47,3,92.1,0.41,228.88000000000002,56.620000000000005,1,1,1.0
47,4,307.7,0.34,393.72999999999996,106.46,1,1,1.0
48,5,23.4,29.95,98.19999999999999,50.75,1,1,1.0
48,7,283.3,53.1,150.55,71.9,1,1,1.0
48,3,92.1,0.41,228.88000000000002,56.510000000000005,1,1,1.0
48,4,307.7,0.34,393.82,106.16,1,1,1.0
49,5,13.7,28.0,97.17,50.019999999999996,1,1,1.0
49,7,263.3,51.3,145.69,68.3,1,1,1.0
49,3,92.1,0.41,228.88000000000002,56.400000000000006,1,1,1.0
49,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
50,5,4.69,27.0,94.71000000000001,47.900000000000006,1,1,1.0
50,7,246.5,48.4,138.32999999999998,67.1,1,1,1.0
50,3,92.1,0.41,228.88000000000002,56.290000000000006,1,1,1.0
50,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
51,5,0.0,26.31,88.3,47.19,1,1,1.0
51,7,230.1,45.89,132.31000000000003,66.71,1,1,1.0
51,3,92.1,0.41,228.88000000000002,55.940000000000005,1,1,1.0
51,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
52,5,0.0,22.84,78.6,47.2,1,1,1.0
52,7,212.3,42.8,126.5,64.8,1,1,1.0
52,3,92.1,0.41,228.88000000000002,55.59,1,1,1.0
52,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
53,5,0.0,21.46,68.9,46.839999999999996,1,1,1.0
53,7,196.7,40.09,125.91000000000003,63.81,1,1,1.0
53,3,92.1,0.41,228.88000000000002,55.64,1,1,1.0
53,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
54,5,0.0,20.8,59.5,45.400000000000006,1,1,1.0
54,7,179.93,38.5,122.57,61.81,1,1,1.0
54,3,92.1,0.41,228.88000000000002,55.690000000000005,1,1,1.0
54,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
55,5,0.0,19.76,50.49,45.39999999999999,1,1,1.0
55,7,166.29,37.6,117.91,60.24999999999999,1,1,1.0
55,3,92.1,0.41,228.88000000000002,55.74,1,1,1.0
55,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
56,5,0.0,19.76,40.79,45.39999999999999,1,1,1.0
56,7,152.2,36.26,114.30000000000001,59.14000000000001,1,1,1.0
56,3,92.1,0.41,228.88000000000002,55.790000000000006,1,1,1.0
56,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
57,5,0.0,18.72,32.48,45.400000000000006,1,1,1.0
57,7,137.66,34.7,111.64000000000001,58.7,1,1,1.0
57,3,92.1,0.41,228.88000000000002,55.84,1,1,1.0
57,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
58,5,0.0,25.0,23.82,31.799999999999997,1,1,1.0
58,7,125.4,33.36,108.5,57.14,1,1,1.0
58,3,92.1,0.41,228.88000000000002,55.89,1,1,1.0
58,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
59,5,0.0,25.3,15.85,31.150000000000002,1,1,1.0
59,7,112.43,32.7,105.76999999999998,56.0,1,1,1.0
59,3,92.1,0.41,228.88000000000002,56.190000000000005,1,1,1.0
59,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
60,5,0.0,24.95,7.54,31.16,1,1,1.0
60,7,102.4,31.1,100.32999999999998,54.9,1,1,1.0
60,3,92.1,0.41,228.88000000000002,56.190000000000005,1,1,1.0
60,4,307.7,0.34,393.90000000000003,105.75999999999999,1,1,1.0
